SMILES,1159552,1919970,743035,1671198,1963585,1347031,720692,1224848,1259404,1259392,1224849,1259383,743065,743122,720516,743036,1224839,1159555,ghs,1259394,1963583,1224835,1347036,743085,743083,1159553,743140,1347397,743053,1259396,1224820,1259247,1259243,1259391,1259364,1259377,743080,1224892,720725,1671201,1346982,1671200,1347399,1346795,1259402,1224842,1159523,1259388
NCCc1ccc(O)c(O)c1,0.046760306,0.09351488,0.05592693,0.24487041,2.4261293e-05,0.12800871,0.019157112,0.06295114,0.045827266,0.27100557,0.028631262,0.096563764,0.17800952,0.1792421,0.015499645,0.009189464,0.048572574,0.052862216,0.7423467,0.024812574,7.949789e-06,0.122372866,0.004131436,0.10627227,0.1011032,0.060125224,0.012133777,0.032079007,0.012765411,0.05938118,0.17082958,0.061880313,0.08336384,0.08249169,0.043321293,0.015603741,0.027167544,0.14933483,0.028789327,0.18942955,0.07886818,0.011866475,0.0033547461,0.092581324,0.10189314,0.088328026,0.06471325,0.049101233
NCC1(CC(=O)O)CCCCC1,0.03547895,0.024961906,0.021665614,0.038693693,7.507742e-21,0.013995392,0.0028822687,0.019724429,0.0025651387,0.035161357,0.00064460526,0.023056945,0.019567158,0.00809795,0.0060442155,0.013611114,0.019615585,0.035892203,0.2771553,0.0056470498,9.242013e-06,0.018679595,0.009512335,0.00609029,0.010876663,0.027574368,0.0067341556,0.009927885,0.020258754,0.0147837065,0.110020116,0.0047969967,0.015970891,0.016883163,0.0008915217,0.00087807927,0.0063657844,0.014561598,0.006226793,0.08828034,0.13964058,0.022906478,0.0011613956,0.016293282,0.008360059,0.0057883277,0.01492198,0.0044154576
O=C(O)C1CCCN1O,0.016975664,0.0048343097,0.010606101,0.030223921,2.4084032e-14,0.007212117,0.003006562,0.013150126,0.0038091305,0.013886791,0.0013381903,0.00013605917,0.01664917,0.020767754,0.021702303,0.00419068,0.0069051427,0.017841125,0.44195038,0.017408865,5.628981e-05,0.009901634,0.0038050003,0.021109307,0.0078487415,0.0036773346,0.004750869,0.009904529,0.00652038,0.0055818893,0.18170877,0.0028504543,0.0047518,8.437367e-05,0.0029190804,0.00017994049,0.0044436455,0.0037589388,0.0023780887,0.01859224,0.04545335,0.009395833,0.0018885954,0.0090890825,0.010485983,0.01960074,0.00946695,0.012269513
CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C,0.0295539,0.0060194465,0.017045094,0.7064319,0.0,0.20662293,0.083124794,0.040178154,1.5222565e-07,0.23804736,9.021427e-07,0.010045457,0.4943331,0.000657885,5.407705e-05,5.4905183e-07,0.016296323,0.06582061,0.019444428,0.0019500906,9.53943e-08,0.0033696154,0.00037514666,0.0030600533,0.06564115,0.0008492168,0.003399246,0.00063530414,6.6885304e-06,0.013898404,0.0012697598,0.05883628,0.23013552,0.0016837848,1.1176275e-07,0.0048379293,0.009102052,0.03530508,0.0010030809,0.31530282,0.5855115,0.3331287,4.7349425e-07,0.04273739,3.5550117e-06,2.5594178e-05,0.04151941,1.13462065e-05
CSCCC(N)C(=O)O,0.024068512,0.023836788,0.013539107,0.11078288,5.604049e-05,0.012449197,0.002909777,0.010454919,0.017202858,0.037752546,0.009717833,0.0037972305,0.017956983,0.029146744,0.019644096,0.009680419,0.015972082,0.034252163,0.6052649,0.0004560039,0.0001994994,0.042849086,0.003079545,0.02204065,0.012192467,0.016009793,0.024906086,0.023159014,0.014590473,0.008271809,0.25268745,0.003650181,0.0048307506,0.0012368101,0.017779032,0.00062068994,0.0035267244,0.013953027,0.0050006374,0.08002899,0.043608584,0.016671183,0.0046550017,0.014194641,0.03505784,0.012401299,0.01570469,0.01465745
CC(C)(C(=O)c1cccnc1)c1cccnc1,0.02928142,0.08040801,0.08476795,0.58429253,0.004059025,0.21441935,0.05694651,0.07651775,0.0292216,0.05511693,0.036076292,0.023014363,0.11313931,0.08440064,0.017764665,0.010399002,0.06774589,0.055840384,0.822094,0.0045633037,0.0031878112,0.041388266,0.0026813173,0.07048458,0.14128241,0.0831021,0.042842947,0.005640031,0.014714249,0.13294718,0.05190085,0.31554982,0.16908891,0.014004878,0.026957896,0.0060455333,0.1075114,0.25934413,0.06001433,0.44552517,0.37662363,0.028590405,0.0007918458,0.17744619,0.021661915,0.025126262,0.09311227,0.03144955
O=C1C=CC(=O)C=C1,0.11851012,0.44825938,0.059604477,0.2220159,1.6474587e-10,0.006604725,0.20938186,0.14407606,0.008318768,0.12454762,0.008940117,0.018643748,0.12028822,0.21276528,0.123168275,0.21490164,0.004374178,0.07582781,0.76281935,0.12351932,4.5665915e-10,0.2949339,0.07550328,0.053626955,0.13069797,0.056528904,0.11472998,0.010649778,0.28461462,0.06401204,0.26490027,0.12918918,0.12956291,0.13128181,0.17997953,0.04410194,0.09642525,0.0077430042,0.2583072,0.08545601,0.1545697,0.011818021,1.8126717e-06,0.011025325,0.04414897,0.0009841415,0.104796536,0.06805587
CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.08304833,0.030731332,0.05801473,0.6631804,0.0,0.32582724,0.3888201,0.09258023,2.5767688e-06,0.23393498,2.6044909e-05,0.00024460006,0.3615622,0.04929601,0.0040181726,0.004757446,0.0059555136,0.07083297,0.26014307,0.0022054247,8.648768e-12,0.046023745,0.27759987,0.030829893,0.103637874,0.0023744262,0.01776544,0.0017655105,0.047916472,0.068563886,0.00064807484,0.34546798,0.28931037,1.4809873e-09,8.4144034e-05,4.8839334e-05,0.020836283,0.010076692,0.017035676,0.46968752,0.58767736,0.059980836,2.9206376e-08,0.0635178,4.9848222e-05,0.00016293174,0.052607685,9.9522265e-05
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,0.051889952,0.009808294,0.06846506,0.887579,4.2009873e-08,0.44851527,0.06092548,0.24623778,0.010980732,0.11920513,0.0016131342,0.004069208,0.33232415,0.1797744,0.005751593,0.00068154384,0.10896356,0.15538299,0.20716503,1.8986339e-05,5.892505e-06,0.045510758,1.061662e-05,0.06860623,0.022289766,0.003788483,0.033014942,0.0027378583,0.001984604,0.09398866,0.0045819557,0.16410954,0.104285814,0.00016235172,0.00022995465,0.0005547836,0.103879906,0.07883788,0.0538061,0.7742321,0.43936473,0.046535242,2.380696e-05,0.24492444,0.02842514,0.0009800676,0.16930662,0.0004697071
CC(C)OP(C)(=O)F,0.034952328,0.026642242,0.03472755,0.12634353,0.0012970348,0.05315475,0.020902418,0.055685345,0.0064474363,0.07761444,0.0010188397,0.03747755,0.041280348,0.013298711,0.0012477089,0.0024574834,0.03095964,0.039288677,0.8305952,7.867594e-06,0.007609105,0.020451535,6.802289e-05,0.024255617,0.027652362,0.00023588739,0.00021045962,0.03663937,0.002282207,0.01673509,0.2746626,0.07769794,0.06977949,2.9902731e-09,0.00019352902,1.6601141e-05,0.029245893,0.031636886,0.011583187,0.047406167,0.16052794,0.03177804,0.014661043,0.04696572,0.008395544,0.0022044994,0.039690375,0.0025239703
